state;city;postal_code;open_p50;open_p95;close_p50;close_p95
ON;Brampton;L6Z 0E3;205200.0;430109.99999999994;399600.0;552600.0
AZ;Phoenix;85259;162000.0;162000.0;442800.0;442800.0
ON;Richmond Hill;L4C 1J8;316800.0;342720.0;288000.0;313920.0
ON;Toronto;M6N 1P5;604800.0;604800.0;0.0;0.0
ON;Etobicoke;M8V 1H5;252000.0;252000.0;352800.0;352800.0
AB;Calgary;T2H 3A8;234000.0;234000.0;370800.0;370800.0
ON;Toronto;M6G 1G5;165600.0;181800.0;439200.0;455400.0
ON;Toronto;M1V 1V3;333900.0;373590.0;270900.0;310590.0
ON;Toronto;M5K 1B2;147600.0;147600.0;457200.0;457200.0
QC;Lasalle;H8R 3H8;572400.0;572400.0;32400.0;32400.0
ON;Toronto;M9R 2R5;387900.0;388710.0;216900.0;217710.0
QC;Montréal;H4A 1G8;271800.0;286380.0;333000.0;338400.0
ON;Toronto;M1E 2P1;594000.0;898560.0;10800.0;315360.0
ON;Toronto;M4R 1A9;686700.0;755550.0;-81900.0;-13050.000000000007
ON;Toronto;M6P 1S1;195300.0;266670.0;409500.0;479340.0
ON;Mississauga;L5N 8C8;248400.0;274320.0;356400.0;382320.0
ON;Toronto;M9W 6P8;268200.0;268200.0;336600.0;336600.0
NC;North Charlotte;28216;325800.0;325800.0;279000.0;279000.0
ON;Etobicoke;M8V 1J8;352800.0;352800.0;252000.0;252000.0
AB;Calgary;T2A 7R3;237600.0;305640.0;367200.0;435240.0
ON;Brampton;L6Z;343800.0;432900.0;261000.0;350100.0
NV;Las vegas;89183;230400.0;230400.0;374400.0;374400.0
QC;Saint-Jérôme;J7Z 5A2;363600.0;363600.0;241200.0;241200.0
ON;Scarborough;M1S 3T6;180000.0;180000.0;424800.0;424800.0
ON;Toronto;M6G 1C1;270000.0;612180.0;334800.0;472319.99999999994
ON;Markham;L6G 0E6;373500.0;581670.0;231300.0;439470.0
QC;Montréal;H2G 1M7;572400.0;572400.0;32400.0;32400.0
QC;Montréal;H1Y 1Y2;302400.0;302400.0;302400.0;302400.0
QC;Montréal;H2X 1K8;241200.0;273600.0;363600.0;396000.0
ON;Toronto;M5A 2P7;259200.0;259200.0;345600.0;345600.0
ON;Etobicoke;M8Z 3A5;162000.0;162000.0;442800.0;442800.0
AB;Calgary;T2Z 3Z4;162000.0;162000.0;442800.0;442800.0
ON;Mississauga;L5L 1T1;172800.0;198720.0;432000.0;457920.0
ON;Pickering;L1W 3M1;194400.0;651239.9999999999;410400.0;497880.0
QC;Montréal;H2Y 1M1;216000.0;216000.0;388800.0;388800.0
ON;Toronto;M3J 3J6;221400.0;258660.0;383400.0;420660.0
ON;Ajax;L1S 7G5;180000.0;212400.0;424800.0;457200.0
QC;Sainte-Therese;J7E 3X4;230400.0;230400.0;374400.0;374400.0
ON;Toronto;M8Z 5G5;64800.0;64800.0;540000.0;540000.0
ON;Toronto;M5A 3X9;187200.0;187200.0;417600.0;417600.0
QC;Lachine;H8S 3Z4;491400.0;593460.0;113400.0;215460.0
ON;East York;M4K 2B6;363600.0;363600.0;241200.0;241200.0
ON;Mississauga;L4Y 4H2;234000.0;282600.0;370800.0;419400.0
ON;Woodbridge;L4L 5V8;246600.0;246600.0;358200.0;358200.0
ON;Toronto;M1T 1A9;244800.0;244800.0;360000.0;360000.0
QC;Montréal;H3Z 1H3;142200.0;150300.0;462600.0;470700.0
QC;Montréal;H2W 1B9;266400.0;285840.0;338400.0;357840.0
ON;Toronto;M5S 2E3;7200.0;7200.0;597600.0;597600.0
ON;Richmond Hill;L4C 3B5;102600.0;102600.0;502200.0;502200.0
ON;Toronto;M5N 2K5;169200.0;208080.0;435600.0;474480.0
QC;Montreal;H2Y 2A6;194400.0;194400.0;410400.0;410400.0
AB;Calgary;T2T 3V3;234000.0;237240.0;370800.0;436410.0
ON;Richmond Hill;L4C 7A2;230400.0;438659.9999999999;374400.0;464759.99999999994
NC;Concord;28207;162000.0;162000.0;442800.0;442800.0
AB;Calgary;T2E 7X9;199800.0;199800.0;405000.0;405000.0
WI;Madison;53213;403200.0;403200.0;201600.0;201600.0
ON;Toronto;M1B 5Z5;226800.0;226800.0;378000.0;378000.0
ON;Toronto;M2R 1X9;223200.0;223200.0;381600.0;381600.0
ON;Toronto;M5J 1J5;415800.0;558360.0;189000.0;331560.0
AB;Calgary;T3E 7C7;311400.0;397260.0;293400.0;379260.0
QC;Montréal;H4A 1Y1;223200.0;339839.99999999994;381600.0;414000.0
ON;Toronto;M4N 3N1;144000.0;205559.99999999997;460800.0;493200.0
QC;Montréal;H2K 2H5;421200.0;421200.0;183600.0;183600.0
AB;Calgary;T2K 1P1;239400.0;239400.0;365400.0;365400.0
ON;York;M6C 2N9;122400.0;122400.0;482400.0;482400.0
ON;Toronto;M5V 1B8;176400.0;231480.0;428400.0;483480.0
ON;Toronto;M4W 3L6;201600.0;201600.0;403200.0;403200.0
AB;Calgary;T2E 6V2;175500.0;179550.0;429300.0;433350.0
QC;Montréal;H2J 2K8;257400.0;550350.0;347400.0;438300.0
AZ;Tempe;85034;230400.0;230400.0;374400.0;374400.0
QC;Laval;H7S 2B7;280800.0;280800.0;324000.0;324000.0
AB;Division No. 6;T4A 0G3;262800.0;262800.0;342000.0;342000.0
ON;Oakville;L6J;302400.0;302400.0;302400.0;302400.0
ON;Newmarket;L3Y 6Z2;138600.0;138600.0;466200.0;466200.0
ON;Scarborough;M1L 3W4;237600.0;237600.0;367200.0;367200.0
AB;Calgary;T2E 5E4;453600.0;453600.0;151200.0;151200.0
ON;North York;M4A 1W4;275400.0;275400.0;329400.0;329400.0
ON;Toronto;M5G 1B1;72900.0;89910.0;531900.0;548910.0
ON;Toronto;M5A 1M9;198000.0;198000.0;406800.0;406800.0
ON;Toronto;M4A 2T7;171900.0;179190.0;432900.0;440190.0
AB;Calgary;T2P 0L6;165600.0;198000.0;439200.0;448920.0
QC;Montréal;H2L 4R9;302400.0;302400.0;302400.0;302400.0
ON;Etobicoke;M9B 1Z6;144000.0;144000.0;460800.0;460800.0
ON;Woodbridge;L4L 8S9;183600.0;183600.0;421200.0;421200.0
QC;Montréal;H2P 2M1;293400.0;332280.0;311400.0;350280.0
ON;Toronto;M4B 2K2;284400.0;368639.99999999994;320400.0;446760.0
QC;Montréal;H2X 3K2;178200.0;221940.0;426600.0;470340.0
ON;Toronto;M1V 5N3;470700.0;557370.0;134100.0;220770.0
ON;Scarborough;M1P 2H4;266400.0;266400.0;338400.0;338400.0
AZ;Mesa;85260;205200.0;205200.0;399600.0;399600.0
ON;Toronto;M5J 1S8;217800.0;217800.0;387000.0;387000.0
ON;Mississsauga;L5M 1L4;136800.0;136800.0;468000.0;468000.0
ON;Whitchurch-Stouffville;L4A 1G5;500400.0;500400.0;104400.0;104400.0
ON;Etobicoke;M9C 2N7;604800.0;604800.0;0.0;0.0
ON;North York;M9L 2A6;0.0;0.0;604800.0;604800.0
WI;Madison;53725;144000.0;144000.0;460800.0;460800.0
ON;North York;M3J 3N2;266400.0;272880.0;338400.0;341640.0
ON;North York;M9M 1A2;259200.0;259200.0;345600.0;345600.0
ON;Scarborough;M1E 2P9;216000.0;216000.0;388800.0;388800.0
ON;Vaughan;L4H 2T1;279000.0;369540.0;325800.0;404099.99999999994
ON;Toronto;M5C 2B8;235800.0;544139.9999999999;369000.0;493739.99999999994
NV;Paradise;89119;604800.0;604800.0;0.0;0.0
AB;Calgary;T1Y 7K4;255600.0;255600.0;349200.0;349200.0
ON;Aurora;L4G 3B3;297000.0;297000.0;307800.0;307800.0
ON;Etobicoke;M9A 1B9;205200.0;205200.0;399600.0;399600.0
ON;Toronto;M5R 3J2;223200.0;223200.0;381600.0;381600.0
QC;Outremont;H2V 1K1;72000.0;72000.0;532800.0;532800.0
AB;Airdrie;T4A 2Z1;176400.0;176400.0;428400.0;428400.0
ON;Bolton;L7E 2Z7;342000.0;342000.0;262800.0;262800.0
ON;Vaughan;L6A 3L1;198000.0;198000.0;406800.0;406800.0
AB;Calgary;T2P 1X3;232200.0;266220.0;372600.0;406620.0
ON;Toronto;M5V 2Z2;253800.0;352620.0;351000.0;449820.0
QC;Montréal;H3W 3C8;289800.0;289800.0;315000.0;315000.0
AB;Calgary;T3H 4C7;283500.0;668700.0;321300.0;412200.0
ON;Toronto;M3K 2A3;208800.0;247680.0;396000.0;434880.0
ON;Scarborough;M1P 2L4;259200.0;411840.0;345600.0;424800.0
QC;Montréal;H2Y 1Y8;210600.0;218700.0;394200.0;402300.0
ON;Toronto;M6J 1X2;252000.0;569520.0;352800.0;391680.0
QC;Dollard-des-Ormeaux;H9G 1X1;158400.0;300960.0;446400.0;588960.0
AB;Calgary;T2T 0B5;390600.0;583380.0;214200.0;345419.99999999994
ON;Scarborough;M1T 3K8;223200.0;223200.0;381600.0;381600.0
ON;Toronto;M4W 3Y1;266400.0;266400.0;338400.0;338400.0
PA;Downtown;15222;129600.0;129600.0;475200.0;475200.0
SC;Fort Mill;29716;424800.0;586800.0;180000.0;342000.0
ON;Pickering;L1V 6Z9;244800.0;244800.0;360000.0;360000.0
AB;Calgary;T2H 2G4;104400.0;198360.0;500400.0;594360.0
AB;Calgary;T3J 4C8;216000.0;216000.0;388800.0;388800.0
ON;Toronto;M1E 4V2;57600.0;57600.0;547200.0;547200.0
ON;Newmarket;L3Y 2P2;370800.0;370800.0;234000.0;234000.0
QC;Montréal;H2R 1G5;259200.0;259200.0;345600.0;345600.0
ON;Brampton;L6T;266400.0;666000.0;338400.0;351000.0
QC;Montréal;H2S 3B8;212400.0;212400.0;392400.0;392400.0
QC;Montréal;H3C 1N6;112500.0;112500.0;492300.0;492300.0
AB;Calgary;T2G 5A6;450000.0;589320.0;154800.0;294120.0
QC;St-Leonard;H1S 1V7;118800.0;118800.0;486000.0;486000.0
ON;North York;M5M 3Y6;320400.0;571680.0;284400.0;452880.0
OH;Mentor On the Lake;44060;136800.0;259920.0;468000.0;591120.0
QC;Montréal;H1V 2T4;270000.0;270000.0;334800.0;334800.0
ON;Toronto;M4L 1E2;144000.0;144000.0;460800.0;460800.0
ON;Oakville;L6H 6C6;248400.0;248400.0;356400.0;356400.0
ON;Vaughan;L4K 5Y7;219600.0;219600.0;385200.0;385200.0
ON;Scarborough;M1T 3J2;268200.0;268200.0;336600.0;336600.0
ON;Richmond Hil;L4C 7A1;406800.0;406800.0;198000.0;198000.0
ON;Toronto;M5E 0A9;365400.0;565829.9999999999;239400.0;392399.9999999999
QC;Montréal;H4W 2B4;453600.0;453600.0;151200.0;151200.0
QC;Montréal;H2P 2H4;262800.0;262800.0;342000.0;342000.0
AB;Calgary;T2J 7C6;252000.0;264960.0;352800.0;365760.0
NV;Spring Valley;89103;252000.0;252000.0;352800.0;352800.0
AB;Calgary;T2P 3G5;307800.0;307800.0;297000.0;297000.0
ON;Toronto;M9M 2Y9;271800.0;276660.0;333000.0;339480.0
AB;Calgary;T2B 2M6;277200.0;277200.0;327600.0;327600.0
ON;Woodbridge;L4H 2T1;217800.0;219420.0;387000.0;388620.0
QC;Montréal;H2K 3V1;230400.0;230400.0;374400.0;374400.0
QC;Montréal;H3B 1H1;203400.0;203400.0;401400.0;401400.0
QC;Saint-Liboire;J0H 1R0;604800.0;604800.0;0.0;0.0
ON;Brampton;L6V 4L9;208800.0;208800.0;396000.0;396000.0
QC;Saint-Lambert;J4P 2K3;264600.0;264600.0;340200.0;340200.0
QC;Montréal;H2T 2M8;201600.0;221040.0;403200.0;422640.0
QC;Mount Royal;H3R 1S6;262800.0;262800.0;342000.0;342000.0
ON;Brampton;L6V 1R3;171000.0;171000.0;433800.0;433800.0
ON;Toronto;M6H 2X5;390600.0;390600.0;214200.0;214200.0
ON;Etobicoke;M9C 1C6;234000.0;234000.0;370800.0;370800.0
QC;Montréal;H2S 1G5;295200.0;301680.0;309600.0;316080.0
AB;Calgary;T2E 3B9;428400.0;585900.0;176400.0;226800.0
ON;Toronto;M5P 2C6;302400.0;302400.0;302400.0;302400.0
QC;Montréal;H2L 2E2;588600.0;603180.0;16200.0;354779.99999999994
PA;Pittsburgh;15025;266400.0;266400.0;338400.0;338400.0
QC;Montréal;H3X 2C5;165600.0;165600.0;439200.0;439200.0
QC;Montréal;H2H 1V3;207900.0;352125.0;396900.0;523350.0
ON;Toronto;M8W 2A4;237600.0;237600.0;367200.0;367200.0
OH;Cleveland;44137;495000.0;593820.0;109800.0;396539.99999999994
QC;Sainte-Thérèse;J7E 2X7;122400.0;122400.0;482400.0;482400.0
QC;Montréal;H2H 1V8;176400.0;176400.0;428400.0;428400.0
ON;York;M6C 2C1;250200.0;277740.0;354600.0;558720.0
ON;Toronto;M5S 2K2;198000.0;230400.0;406800.0;439200.0
ON;Pickering;L1V 1W3;254700.0;273330.0;350100.0;368730.0
ON;Etobicoke;M8X 1E7;275400.0;520019.99999999994;329400.0;489780.0
AB;Northwest Calgary;T2L 1L1;248400.0;248400.0;356400.0;356400.0
ON;Toronto;M5J 1A1;180900.0;254249.99999999997;423900.0;449820.0
ON;Brampton;L6R 3Y3;279900.0;322830.0;324900.0;367830.0
ON;York;M6E 2G9;194400.0;252720.0;410400.0;424980.0
QC;Montréal;H1N 1E7;316800.0;316800.0;288000.0;288000.0
ON;Toronto;M1L 2W1;325800.0;325800.0;279000.0;279000.0
AZ;Peoria;85372;216000.0;216000.0;388800.0;388800.0
ON;Mississauga;L5S 1L9;217800.0;217800.0;387000.0;387000.0
ON;Toronto;M5V 1E3;216000.0;538919.9999999999;388800.0;480060.0
ON;Mississauga;L5B 1H7;277200.0;395280.0;327600.0;394560.0
ON;Etobicoke;M9A 1B6;239400.0;289620.0;365400.0;392940.0
ON;Toronto;M9B 1A5;190800.0;190800.0;414000.0;414000.0
ON;Toronto;M4C 1K9;232200.0;280440.0;372600.0;498869.99999999994
ON;North York;M2M 3X7;302400.0;380159.99999999994;302400.0;307260.0
QC;Châteauguay;J6J 5T9;118800.0;118800.0;486000.0;486000.0
ON;Toronto;M5V 0G6;280800.0;287280.0;324000.0;340200.0
ON;Toronto;M6P 1W7;604800.0;604800.0;0.0;0.0
ON;Etobicoke;M8W 3T8;478800.0;478800.0;126000.0;126000.0
ON;North York;M5M 3X4;257400.0;297900.0;347400.0;387900.0
ON;Newmarket;L3Y 8X6;216000.0;216000.0;388800.0;388800.0
ON;Markham;L3R 8C9;126000.0;126000.0;478800.0;478800.0
ON;Maple;L6A;268200.0;268200.0;336600.0;336600.0
QC;Montréal;H1S 1A2;226800.0;226800.0;378000.0;378000.0
AB;Calgary;T2G 0H7;180000.0;180000.0;424800.0;424800.0
ON;Toronto;M4B 2L9;255600.0;255600.0;349200.0;349200.0
ON;Toronto;M1E 3J3;172800.0;172800.0;432000.0;432000.0
ON;North York;M2N 7A2;248400.0;248400.0;356400.0;356400.0
AB;Calgary;T2E 3P5;122400.0;122400.0;482400.0;482400.0
QC;Candiac;J5R 6E6;223200.0;223200.0;381600.0;381600.0
ON;Toronto;M6H 1M6;169200.0;208080.0;435600.0;474480.0
QC;Montréal;H2G 2X1;230400.0;230400.0;374400.0;374400.0
QC;Salaberry-de-Valleyfield;J6S 0C1;212400.0;212400.0;392400.0;392400.0
ON;Toronto;M9P 3V4;144000.0;144000.0;460800.0;460800.0
ON;Mississauga;L5H 3A3;162000.0;162000.0;442800.0;442800.0
ON;Brampton;L6T 0B2;207900.0;213570.0;396900.0;402570.0
ON;Toronto;M1L 2P5;266400.0;266400.0;338400.0;338400.0
ON;Toronto-North York;M3J 2E8;185400.0;185400.0;419400.0;419400.0
AB;Calgary;T2E 4X3;194400.0;194400.0;410400.0;410400.0
QC;Saint-Jean-sur-Richelieu;J3B 6W2;284400.0;313560.0;320400.0;394920.0
ON;Vaughan;L6A 1R8;253800.0;274860.0;351000.0;372060.0
AB;Calgary;T2P 1M7;144000.0;144000.0;460800.0;460800.0
ON;Brampton;L6W 3P9;280800.0;280800.0;324000.0;324000.0
ON;Toronto;M5H 3E5;604800.0;604800.0;0.0;0.0
AB;Calgary;T2G 5J8;284400.0;284400.0;320400.0;320400.0
ON;Toronto;M4M 1J2;221400.0;322020.0;383400.0;438120.0
ON;Toronto;M5A 2A1;223200.0;223200.0;381600.0;381600.0
ON;Aurora;L4G 1M7;378000.0;520560.0;226800.0;338579.99999999994
NC;Concord;28081;151200.0;151200.0;453600.0;453600.0
ON;Toronto;M5V 2X2;208800.0;221760.0;396000.0;408960.0
ON;Toronto;M4G 1X6;327600.0;327600.0;277200.0;277200.0
ON;Toronto;M6H 3Z2;184500.0;204750.0;420300.0;440550.0
ON;Toronto;M4Y 2E7;214200.0;241740.0;390600.0;418140.0
NC;Cornelius;28036;212400.0;212400.0;392400.0;392400.0
ON;North York;M3B 2M5;308700.0;359730.0;296100.0;347130.0
QC;Montréal;H2X 3P1;332100.0;577530.0;272700.0;518130.0
QC;Montréal;H3A 2R4;576000.0;642420.0;28800.0;95220.0
AB;Calgary;T2E 2S1;172800.0;198720.0;432000.0;433620.0
AB;Calgary;T3B 0M3;163800.0;175140.0;441000.0;452340.0
ON;East York;M4K 3V6;500400.0;500400.0;104400.0;104400.0
ON;Toronto;M1P 2P5;630900.0;970290.0;-26100.0;313290.0
AB;Calgary;T2G 2R2;253800.0;440279.99999999994;351000.0;387540.0
ON;Mississauga;L5S 2A5;184500.0;212850.0;420300.0;448650.0
QC;Montréal;H2S 1K3;222300.0;237690.0;382500.0;397890.0
ON;Toronto;M5H 3X4;331200.0;331200.0;273600.0;273600.0
QC;Laval;H7X 1G1;108000.0;108000.0;496800.0;496800.0
ON;Markham;L3R 2G6;273600.0;315720.0;331200.0;426780.0
AB;Calgary;T2M 2Z8;425700.0;517230.0;179100.0;270630.0
ON;Scarborough;M1B 3G7;246600.0;246600.0;358200.0;358200.0
ON;Mississauga;L4X 1L5;262800.0;309780.0;342000.0;407339.99999999994
ON;Ajax;L1S 7N4;302400.0;302400.0;302400.0;302400.0
ON;Toronto;M8V 1B8;774000.0;774000.0;-169200.0;-169200.0
QC;Montréal;H4C 1T7;183600.0;183600.0;421200.0;421200.0
ON;Mississauga;L4Z 3E5;80100.0;87390.0;524700.0;531990.0
AB;Calgary;T2H 3B2;253800.0;253800.0;351000.0;351000.0
AB;Calgary;T3G 4S3;255600.0;271800.0;349200.0;451260.0
ON;Toronto;M5V 1K3;272700.0;299430.0;332100.0;358830.0
ON;Mississauga;L5N 6J7;72000.0;72000.0;532800.0;532800.0
AB;Calgary;T2G 5T4;284400.0;284400.0;320400.0;320400.0
AB;Calgary;T2H 2W2;273600.0;273600.0;331200.0;331200.0
ON;Scarborough;M1H 1A9;231300.0;251550.0;373500.0;393750.0
ON;Bradford West Gwillimbury;L0G 1T0;324000.0;324000.0;280800.0;280800.0
ON;Bradford;L3Z 3G8;275400.0;275400.0;329400.0;329400.0
QC;Montréal;H2P 2H1;273600.0;273600.0;331200.0;331200.0
ON;Mississauga;L5N 6H6;167400.0;167400.0;437400.0;437400.0
ON;Scarborough;M1P 2K8;268200.0;311400.0;336600.0;364500.0
ON;Toronto;M5B 2C5;289800.0;289800.0;315000.0;315000.0
ON;North York;M2N 4X9;284400.0;284400.0;320400.0;320400.0
QC;Montréal;H4E 3R9;230400.0;230400.0;374400.0;374400.0
ON;Whitby;L1N 2N8;280800.0;368279.99999999994;324000.0;361260.0
ON;Mississauga;L4W 1V6;226800.0;226800.0;378000.0;378000.0
AZ;Phoenix;85281;226800.0;346679.99999999994;378000.0;567090.0
ON;Mississauga;L5G 1G2;276300.0;295560.0;328500.0;370710.0
ON;Toronto;L5T 1B6;268200.0;268200.0;336600.0;336600.0
ON;Brampton;L6Z 0E8;342900.0;463590.0;261900.0;382590.0
OH;Parma Heights;44129;230400.0;230400.0;374400.0;374400.0
AB;Calgary;T2G 5P9;415800.0;415800.0;189000.0;189000.0
QC;Laval;H7S 1Z7;93600.0;93600.0;511200.0;511200.0
OH;Troy Township;44021;606600.0;606600.0;-1800.0;-1800.0
ON;Toronto;M6M 1Y3;210600.0;210600.0;394200.0;394200.0
AZ;Phoenix;85253;248400.0;559439.9999999999;356400.0;459360.0
ON;Mississauga;L4X 2E9;203400.0;203400.0;401400.0;401400.0
QC;Montréal;H3C 3Z7;118800.0;118800.0;486000.0;486000.0
ON;North York;M6L 3C9;259200.0;259200.0;345600.0;345600.0
AB;Calgary;T2A 4Y7;241200.0;241200.0;363600.0;363600.0
ON;Toronto;M6S 2C2;169200.0;169200.0;435600.0;435600.0
ON;Mississauga;L5G 2T3;237600.0;279720.0;367200.0;409320.0
AB;Calgary;T2M 2Z7;198000.0;198000.0;406800.0;406800.0
QC;Montréal;H2T 1K8;93600.0;93600.0;511200.0;511200.0
ON;Unionville;L3R 4P9;684000.0;684000.0;-79200.0;-79200.0
ON;Toronto;M6P 3X9;378000.0;378000.0;226800.0;226800.0
AB;Calgary;T2G 5B6;343800.0;429660.0;261000.0;346860.0
ON;Toronto;M4M 1Y8;151200.0;216000.0;453600.0;495360.0
ON;Queen West;M6J 3G4;817200.0;817200.0;-212400.0;-212400.0
QC;Montréal;H2Y 2M5;189000.0;189000.0;415800.0;415800.0
ON;Toronto-West;M6M 1B9;174600.0;174600.0;430200.0;430200.0
QC;Montréal;H1X 3A6;183600.0;183600.0;421200.0;421200.0
ON;Toronto;M5B 1T8;409500.0;548010.0;195300.0;333810.0
ON;Aurora;L4G 1P9;198000.0;210960.0;406800.0;419760.0
PA;Morgan;15064;226800.0;226800.0;378000.0;378000.0
ON;Toronto;M6S 2E4;253800.0;347940.0;351000.0;530820.0
ON;Mississauga;L4Z 3K6;192600.0;220140.0;412200.0;439740.0
QC;Brossard;J4Z 1E2;264600.0;264600.0;340200.0;340200.0
AZ;Glbert;85297;162000.0;162000.0;442800.0;442800.0
AB;Calgary;T2C 4L8;116100.0;163890.0;488700.0;536490.0
AB;Calgary;T2T;252000.0;421200.0;352800.0;435600.0
ON;Mississauga;L5V 0A7;248400.0;297000.0;356400.0;408240.0
ON;Etobicoke;M8Z 2Z4;144000.0;144000.0;460800.0;460800.0
AB;Calgary;T3R 0J6;495000.0;746100.0;109800.0;360900.0
ON;Mississauga;L5B 3J4;75600.0;75600.0;529200.0;529200.0
ON;Toronto;M5H 2G4;313200.0;403920.0;291600.0;440639.99999999994
QC;Laval;H7P 5P4;246600.0;246600.0;358200.0;358200.0
ON;Toronto;M5G 2A1;225000.0;225000.0;379800.0;379800.0
AZ;Peoria;85306;234000.0;250200.0;370800.0;387000.0
QC;Sainte-Catherine;J5C 1V9;263700.0;267750.0;341100.0;345150.0
ON;Toronto;M5E 1C5;415800.0;478980.0;189000.0;252180.0
QC;Montréal;H2Y 2Y7;297900.0;332730.0;306900.0;341730.0
ON;Mississauga;L5C 2T3;266400.0;266400.0;338400.0;338400.0
QC;Dorval;H9P 1B7;437400.0;437400.0;167400.0;167400.0
QC;Montréal;H2J 1Y7;284400.0;320040.0;320400.0;356040.0
ON;Toronto;M5A 1L6;179100.0;196110.0;425700.0;442710.0
ON;Toronto;M5T 3A3;86400.0;86400.0;518400.0;518400.0
ON;Toronto;M4L 2B4;402300.0;527850.0;202500.0;328050.0
ON;Toronto;M8Z 5K3;194400.0;194400.0;410400.0;410400.0
ON;Oakville;L6M 0T9;207000.0;263700.0;397800.0;454500.0
ON;Ajax;L1Z 1S4;327600.0;327600.0;277200.0;277200.0
ON;Toronto;M5G 2A7;171000.0;331379.99999999994;433800.0;490500.0
AB;Calgary;T2R 1G1;392400.0;392400.0;212400.0;212400.0
ON;Thornhill;L3T 7P5;154800.0;169380.0;450000.0;451620.0
QC;Saint-Jean-sur-Richelieu;J3B 6X1;0.0;0.0;604800.0;604800.0
ON;Toronto;M5T 2S9;122400.0;122400.0;482400.0;482400.0
ON;Mississauga;L5N 3E7;247500.0;286290.0;357300.0;394560.0
AZ;Chandler;85233;421200.0;586440.0;183600.0;348840.0
ON;Mississauga;L5N 7X9;154800.0;154800.0;450000.0;450000.0
AB;Calgary;T2P 2S6;354600.0;567539.9999999999;250200.0;307080.0
AB;Calgary;T3E 8A7;813600.0;813600.0;-208800.0;-208800.0
ON;Etobicoke;M8V 1H7;284400.0;376920.0;320400.0;400679.99999999994
QC;Montréal;H3C 1J5;288000.0;288000.0;316800.0;316800.0
ON;Toronto;M5A 1B1;273600.0;273600.0;331200.0;331200.0
ON;Scarborough;M1K 5H8;234000.0;234000.0;370800.0;370800.0
ON;Vaughan;L4K 5N8;421200.0;567000.0;183600.0;329400.0
PA;Bloomfield;15224;189000.0;232740.0;415800.0;459540.0
QC;Montréal;H4P 2N1;604800.0;604800.0;0.0;0.0
ON;Toronto;M3J 1Z3;230400.0;230400.0;374400.0;374400.0
PA;Plum Boro;15239;378000.0;378000.0;226800.0;226800.0
ON;Toronto;M3C 0E1;261900.0;299970.0;342900.0;380970.0
ON;Ajax;L1S 6E3;226800.0;226800.0;378000.0;378000.0
AB;Airdrie;T4B 2Y1;229500.0;230310.0;375300.0;376110.0
QC;Laval;H7K 2J7;165600.0;165600.0;439200.0;439200.0
ON;Toronto;M5A 2B6;144000.0;144000.0;460800.0;460800.0
OH;Warrenville;44128;198000.0;198000.0;406800.0;406800.0
NC;Mathews;28105;306000.0;306000.0;298800.0;298800.0
ON;Toronto;M1J;604800.0;604800.0;0.0;0.0
QC;Montréal;H3N 1R7;694800.0;694800.0;-90000.0;-90000.0
QC;Laval;H7T 2X3;243000.0;243000.0;361800.0;361800.0
ON;Mississauga;L4W 4T4;604800.0;604800.0;0.0;0.0
ON;Thornhill;L3T 2A5;604800.0;604800.0;0.0;0.0
ON;Toronto;M4C 1M4;352800.0;352800.0;252000.0;252000.0
ON;Toronto;M9V;237600.0;273240.0;367200.0;402840.0
AB;Calgary;T2P 1J9;214200.0;293580.0;390600.0;469980.0
ON;Mississauga;L5W 1E1;46800.0;46800.0;558000.0;558000.0
QC;Montreal;H2T 2N7;86400.0;86400.0;518400.0;518400.0
ON;Toronto;M4C 5J7;43200.0;43200.0;561600.0;561600.0
ON;Toronto;M4S 3C4;154800.0;242280.0;450000.0;458100.0
HI;Wahiawa;96786;309600.0;309600.0;295200.0;295200.0
AB;Calgary;T2E 7K6;162000.0;162000.0;442800.0;442800.0
QC;Montréal;H2R 2X9;292500.0;332190.0;312300.0;351990.0
AZ;Scottsdale;85382;604800.0;604800.0;0.0;0.0
AZ;Apache Trail;85120;158400.0;158400.0;446400.0;446400.0
ON;Scarborough;M1P 2R2;293400.0;326880.0;311400.0;418319.99999999994
ON;Markham;L3R 0N4;340200.0;351540.0;264600.0;275940.0
AB;Calgary;T2W 3Y1;284400.0;284400.0;320400.0;320400.0
ON;Toronto;M5S 1M8;255600.0;300960.0;349200.0;355680.0
QC;Montréal;H3N 1S8;289800.0;289800.0;315000.0;315000.0
ON;Toronto;M1P 2H6;390600.0;401940.0;214200.0;225540.0
MB;Calgary;T2G 1Y8;201600.0;201600.0;403200.0;403200.0
AZ;Phoenix;85379;172800.0;172800.0;432000.0;432000.0
ON;Toronto;M6A 2C4;277200.0;277200.0;327600.0;327600.0
ON;Mississauga;L5L 3E5;244800.0;244800.0;360000.0;360000.0
ON;Toronto;M6B 3Y1;153000.0;153000.0;451800.0;451800.0
ON;Toronto;M5C 3H9;140400.0;140400.0;464400.0;464400.0
ON;Toronto;M4L 3B2;244800.0;251280.0;360000.0;366480.0
PA;McCandless Township;15101;228600.0;304740.0;376200.0;452340.0
ON;Toronto;M4J 3S1;243000.0;244620.0;361800.0;418500.0
ON;Aurora;L4G 7T3;324000.0;324000.0;280800.0;280800.0
QC;Montréal;H3B 2T9;666000.0;1041840.0;-61200.0;314640.0
QC;Montréal;H2Y 0B1;215100.0;283950.0;389700.0;458550.0
AB;Calgary;T2G 1X4;162000.0;162000.0;442800.0;442800.0
