state;city;postal_code;business_id;cool_reviews
ON;Toronto;M5V 2Z2;v9lgBpntXoaJJxEwuadBsQ;3
ON;Toronto;M4B 2L9;0B3W6KxkD3o4W4l6cq735w;16
QC;Candiac;J5R 6E6;OlGLP4mnB8U8IBcPAxBfzA;0
QC;Salaberry-de-Valleyfield;J6S 0C1;zRXUGT5HLSjCVqBeMQHpsQ;0
AB;Calgary;T2A 0R5;6_dyK6RflWKfU-lUfwZtEw;3
ON;Brampton;L6T 0B2;qPHFZT_Y0YLMXKUk6Emxqw;12
QC;Saint-Jean-sur-Richelieu;J3B 6W2;OY1kLAhs9I6Ix4wUmSNAfQ;2
ON;Vaughan;L6A 1R8;pIrStLihbEEPOXnH2TlPZw;10
ON;Mississauga;L5L 1C1;B925b3Vs0wKhKIr_5j9E4A;22
AB;Calgary;T2E 0S9;WhZYN1dpE1-_JTzdhkGMmQ;0
AB;Calgary;T2E 7E4;dCOrxPGWximVh1G80P_-eg;0
ON;Brampton;L6W 3P9;ZygcwoZYchTAaQFWiwinZg;15
ON;Toronto;M5H 3E5;zmET1TVVTvVklHGWQJX7yw;3
AB;Calgary;T2G 5J8;l4Hg_UusPgZHuikvJk7PBA;1
ON;Toronto;M5R 1H7;foyooqCVQ4SWp5d-hek0bQ;12
ON;Toronto;M4M 1J2;-ixX2y0syGy-YfFkJNn3ug;9
ON;Aurora;L4G 1M7;6mdkZlq0HwzbQizbD0fGmw;3
ON;Toronto;M5V 2T3;oUrLsrx0_6N9VM5mHEucQA;4
ON;Toronto;M5V 2X2;KSVQEBPTKV-6LJbdn3zpqg;12
ON;Toronto;M4G 1X6;DbfvycCCKXtujII5yZuMbQ;3
ON;Toronto;M6H 3Z2;fewQMEWjE3IjW_knrKs-tw;5
ON;Toronto;M4Y 2E7;YVX6j8uusZ6NUwSSYs35Ng;1
ON;Toronto;M4W 1A9;fNc1WuGwiT7RhqXUIe4S8A;75
NC;Cornelius;28036;Yh3IX2dg0eLxC9VdTk3gdg;4
ON;North York;M3B 2M5;xwSUm021bISMMi3kt1juJw;11
QC;Montréal;H3A 2R4;Pktuj7R2lsTymGj0nNL5fA;16
ON;Toronto;M6G 1C1;ryyptYnhb8n94NnEF_MRnQ;24
OH;Cleveland;44132;bpeJppRnqBN09knj9RPSXw;17
ON;East York;M4K 3V6;tC2VzaEWJWopu9lz3jJerg;2
ON;Toronto;M1P 2P5;H4ohVZrhwepU2F_zx7F_jg;2
NV;N Las Vegas;89030;j4nX7yJFULEXXjMKBLwDLw;4
AB;Calgary;T2G 2R2;HWqV51H-Ycv-ONvnNKaKiw;1
ON;Toronto;M5H 3X4;MsZO_V3RDETHL8q7RFCljg;2
QC;Laval;H7X 1G1;6Q5XNrz-EXX1tI-3UHR2Pw;3
ON;Markham;L3R 2G6;-Lgj3gdQZiVngAEc1yALzw;101
AB;Calgary;T2M 2Z8;j3jQ7vvyu1rpaRTRkerXYg;3
ON;Scarborough;M1B 3G7;wZHcxfjWW0bPViAh3L3f9g;1
ON;Ajax;L1S 7N4;LSf-FiioQ9hXAtT7dxK1mg;0
ON;Toronto;M8V 1B8;q3uuXi_U-Jqxsk5Nx1Iomw;38
ON;Toronto;M4S 2A4;bEVWHtBRYVwqaaNF4mWNYg;34
ON;Mississauga;L4Z 3E5;N2TfpsE7SHMC5y3VftGwoA;4
AB;Calgary;T2J 0S3;01VEnC_OYatfDgTdgpJ_LA;5
AB;Calgary;T2H 3B2;UScXRDCz535-5MOkpoJyqw;15
ON;Toronto;M5V 1K3;j7_yOwPVGPrzsF6uNOngEg;4
AB;Calgary;T2G 5T4;FHn2uPMxtugmDOG8X1e12w;6
AB;Calgary;T2H 2W2;VJ2SRd8x5MWMb5EyCOZzHA;3
ON;Scarborough;M1H 1A9;kRAZ3PzNA8O_VrBI52FLKQ;3
ON;Bradford West Gwillimbury;L0G 1T0;kq60WPbD4UG-dJBoD_pilw;5
ON;Bradford;L3Z 3G8;VONZ708fHR8YoX03Fy4y6g;1
QC;Montréal;H2P 2H1;ZUPjGwDwoI41QyiSVYa8Fg;18
ON;Scarborough;M1P 2K8;wisvj69VcuOs2qJuVY-q4Q;2
ON;Toronto;M5B 2C5;jylz2TZWeULXS_rn3sal2A;8
ON;North York;M2N 4X9;NUHNLaMg7aMesMdAiie73w;15
ON;Whitby;L1N 2N8;kA2EMJl7F0UrSP4xqFtEhw;14
QC;Montréal;H2J 2H6;NR2ol-_DJAwJemJKy3sESQ;4
ON;Mississauga;L4W 1V6;-l-NU9pFkIW7TOGdJN3hFw;0
QC;Brossard;J4Y 0L2;C-PywFg9RFH5Mb0-7pOh3w;18
ON;Toronto;L5T 1B6;1PfNM_6ouYvNEbAukY76EQ;6
ON;Brampton;L6Z 0E8;wgNT-xO7JhXkGbRicMA9tA;10
ON;Richmond Hill;L4B 1G9;Zrr8wJQOtTgdgh6i87Qrkw;65
OH;Parma Heights;44129;kTDxwSCty8ydgrk9AdkuFA;10
AB;Calgary;T2G 5P9;3pooLJBFoyufPh-EVeIMdw;0
QC;Laval;H7S 1Z7;O4k4oJXHlv9aST-xL1A-vg;2
QC;Verdun;H4G 2M4;59S8mQtPgVdcsCp2aVEleA;0
OH;Troy Township;44021;Q1hNkPjwuA0zPde5EnFxzw;2
ON;Toronto;M6M 1Y3;RVQheBLRMFpaoKXqZ84a4w;2
ON;North York;M6L 3C9;ZHrZgkN4fgLzjCU_9a_Czw;4
AB;Calgary;T2A 4Y7;1IiehLcjy9MxAQlCLBybpw;0
ON;Toronto;M6S 2C2;VA3ZZAjRGXOYoo7FkhSt7w;8
AB;Calgary;T2M 2Z7;LsWc1OR51Y9FiuR7f_UJmw;2
QC;Montréal;H2T 1K8;qvlotPdV7KjiVRSq_V2_Cg;17
ON;Unionville;L3R 4P9;cC3yBfllv5CnGzvwzLO4iQ;13
ON;Toronto;M6P 3X9;ZEndDHmXlJe-D3P6MRl4Dg;0
ON;Queen West;M6J 3G4;AbTD8pdB02tqsO6JVUWmzQ;6
ON;Toronto-West;M6M 1B9;8DVJ374Qu--UUlhmEi2hfg;1
ON;Toronto;M5B 1T8;cQK9M2JAwETQnnBoYyua5A;120
ON;Aurora;L4G 1P9;Q-7FmIoGZ87po_lD6Y9A6Q;3
ON;Toronto;M4M 2A6;UN4Vs_QARm2d86SrJnqa9A;6
QC;Brossard;J4Z 1E2;IWv1KToYjdiMZTTQJhH5Xw;5
AB;Calgary;T2T;HWs2Srry3sX-plRx5JNvDw;35
ON;Mississauga;L5V 0A7;_nTPeonag-Ph7nvGeU2kEg;4
AB;Calgary;T3R 0J6;stsrvGhZ9MzL18naIq7zaA;1
QC;Laval;H7P 5P4;Dbc1Lwtk9Rdl6wwfwipgSQ;4
ON;Toronto;M5G 2A1;VB_4QRTgOCSC6qn368SccQ;3
AZ;Peoria;85306;QQmaPUKV2EsT5QChxUlUsQ;1
QC;Sainte-Catherine;J5C 1V9;PiRvXB0c1ufjFvUW8k7qNw;3
ON;Toronto;M5E 1C5;8OuNJzNNK2JhTPiCuaGVMw;2
QC;Montréal;H2Y 2Y7;hL-i2FXlM9BRP-u4Uc9APw;3
ON;Mississauga;L5C 2T3;3xkBBXFxMf2L2aTI6DoBzQ;2
QC;Dorval;H9P 1B7;cRydAKjSpYWF7EXkcncC0w;4
QC;Montréal;H2J 1Y7;h8CofE7U_-SDe16cdoOMHg;5
ON;Toronto;M5T 3A3;8XCpgcsKOe6sng7qdCMIgg;40
ON;Toronto;M4L 2B4;GPK5oG-H6JUPo2a5hBxRBQ;5
ON;Ajax;L1Z 1S4;EqiJNJiCpPvb8kVzX-bfKQ;2
ON;Toronto;M5G 2A7;wzpXkllYc5pUWShoZyulKw;7
AB;Calgary;T2R 1G1;KlQhBtLVfOHqN1IdNKMJbA;3
QC;Saint-Jean-sur-Richelieu;J3B 6X1;nd-QhbLNcIq1rZ3pRWKcsA;1
ON;Toronto;M5T 2S9;Kn72wEO-qb5ecyFoFpTNNQ;1
ON;Mississauga;L5N 3E7;oYpuRk0nDIc3qa-II9Sa9Q;27
AZ;Chandler;85233;1IEqV6Di8LbP_L4AL0ue-A;1
AB;Calgary;T2E 1K2;TWV5lexU3zVs6dclJBY8Mg;4
ON;Mississauga;L5N 7X9;WNRtEKysWs9q1tR1p1WZIA;2
AB;Calgary;T2P 2S6;fbbO2vNsYPhi11Se7T95lQ;13
AB;Calgary;T3E 8A7;AoiXniKuwY9ohMyIVLkhHA;0
QC;Montréal;H3C 1J5;gX-x3ymWGB-COwLsfH227w;1
OH;Concord;44077;9Omz06NiOPPkr0lwkr1-UA;6
AB;Calgary;T2P 5M5;bN0ybSLahh632YNgXXrp6w;1
ON;Toronto;M5A 1B1;nHV1iXKBVlCW64bCt4itnA;4
ON;Vaughan;L4K 5N8;TaTjCuAu6digyuZNBo0fag;11
QC;Montréal;H4P 2N1;nr8DmD4uPDLlobtx2vRxbA;2
ON;Toronto;M3J 1Z3;-113IAvSQ4Nn_Jk7OrrPkg;8
PA;Plum Boro;15239;Cx5j8-4ZtK9teAcIAOmvzA;1
ON;Toronto;M3C 0E1;JwHp9IMXe56eTc5pjofJgQ;18
ON;Ajax;L1S 6E3;W4EGlzQ-IxOk-FguZ9ckeA;1
AB;Airdrie;T4B 2Y1;-sFAfeAk2xHKztXhAiTUSw;2
OH;Warrenville;44128;mvrWRmIrE5dLo_SXE9c1XQ;0
NC;Mathews;28105;gwSrv-qvhv8ZZ4g1j6egwg;0
ON;Toronto;M5T 2W6;itm31pyW_HQ0mqAIuLAJWw;10
ON;Toronto;M1J;MqT4cWU_BHBm0kpxqyMg0w;3
QC;Montréal;H3N 1R7;QCoeVqhEKg_LGAUyojKe7g;11
ON;Mississauga;L4W 4T4;ng_kd9SDQpNjoZ9uRPUXQA;8
ON;Thornhill;L3T 2A5;YSixrEyCz-38IrwU8DywJw;1
ON;Toronto;M4C 1M4;VjK7IK_8KvRI2_6nSqLHEQ;1
ON;Toronto;M5G 2B3;S9-8BjiC0G_58fIeezypPQ;13
ON;Toronto;M9V;KWfLQddMBZNoh1bVcgASfA;13
AB;Calgary;T2P 1J9;5XXFsXKdPxCwHUuw2FeYpg;33
ON;Mississauga;L5W 1E1;a6vWI926nQzDde-I2JpPCA;0
QC;Montreal;H2T 2N7;7fHPkHUO_tcjUUWJqP_aKw;6
ON;Toronto;M4C 5J7;W2GY12qKFsq8LFVYSoaQhA;5
ON;Toronto;M4S 3C4;90kBvyG0CgTBSvXHv2Da-g;0
HI;Wahiawa;96786;jSoXCOgEZ97KSaMsbiJdPg;3
QC;Montréal;H2R 2X9;M6ySRAEEoVXc3SAzObQOyg;4
AZ;Scottsdale;85382;NspMsIp3hZYbwwuPUqdZzw;0
ON;Scarborough;M1P 2R2;l5-4UM7J9jdicYMnWNlQMg;5
ON;Markham;L3R 0N4;Q-eUzUjOwRlAXkwN8qDXXg;9
AB;Calgary;T2W 3Y1;DvdL82xg-Vpz8GsPruwhag;2
ON;Toronto;M5S 1M8;WKcVegcUjAld1S737a_QHw;31
QC;Montréal;H3N 1S8;YhfXd8VmcmCo_4ea_wqgLQ;35
ON;Toronto;M1P 2H6;FS8uGqtkLVl5P5iPhTAGjQ;2
MB;Calgary;T2G 1Y8;MgnC3c3IByQkOJ0vyBKfUA;10
QC;Montréal;H2W 1G8;ATssvRvJZ-KznqG83IjWVg;24
ON;Toronto;M6A 2C4;6Uh3Rlx0qog6ZMu2Mg2Oyw;6
PA;McCandless Township;15101;XxvYzyNvcMKo7aVEUI0fBg;4
ON;Toronto;M4J 3S1;fkpK2iSTio-sZDA2EDwj9A;1
ON;Aurora;L4G 7T3;m21eVRorS9WT7ZbaezmGJg;2
QC;Montréal;H3B 2T9;GU88CBnKQHDsz-U6hpET-A;4
QC;Westmount;H3Z 2P9;xR0gTs0I3FHIFzNmt3NJ_A;0
ON;Toronto;M5C 1C4;O-uIEuv7JLUHajkemx_sVw;170
ON;Thornhill;L4J 6W9;wByRyhRQkk2lcAGdNANxPw;2
ON;Toronto;M7A 2H1;uthbVCNZqmExJTzhII9iNQ;67
AZ;Phoenix;85074;NFW5pK4IqBG4hn9HTVsZYA;2
QC;Montréal;H3A 2G4;WeWHgusw0QYnO-BCIz5UCw;7
AB;Calgary;T1Y 4S3;V0Yu08uva4NVy1yyXyPw9A;0
ON;Scarborough;M1H 1A6;d2x0ww-veRxicn-z9cGM-A;0
ON;Mississauga;L5R 4B3;4zYaxdPvmoaMiTFpW-0Rsw;2
QC;Pierrefonds;H9H 3E2;G-JLC51yZ536nGb3SQDzVQ;9
AB;Airdrie;T4B 2A2;XgGutRRtubnKdJLv4Xqaug;1
ON;Vaughan;L4J 8W1;opnw3jgcHUsfHCv6YosKgQ;22
QC;Montréal;H2J 2H5;OjfgsPAtRmMr7N-QJLFdLw;3
ON;Scarborough;M1W 2P3;BevY0RqrIxHOgfd8l_UWSQ;11
ON;Thornhill;L4J 0A2;vMmQmKlomTZ6ti183XQc_A;7
ON;Etobicoke;M8Z 5T3;1kmWuTionAbAJRI4Kw2oRQ;0
QC;Kirkland;H9J;-9mbcOcl0oGqntP0edUWdg;1
AB;Calgary;T3C 0A5;E7X_5yuBSiMVRpaMPUnBvg;1
QC;Montréal;H2R 1X8;6FZsSxRSjbaTvAo3dCPLFg;4
ON;Toronto;M4C 4T4;Io-S_cPy4ElhHUheHQJwhw;3
ON;Toronto;M5V 1K5;cWWstocs_7n-gqTnCDSs2Q;0
ON;Concord;L4K 4G7;4sq9gVgTuXqpGV8Ra8tUdA;5
ON;Toronto;M8V 0B3;-6c_bJblLXUwoWfmYLtH_w;1
ON;Ajax;L1Z;GQ5f1D9CbFLXkBAlGR7riA;4
ON;Toronto;M8Y 1K5;yXVuV_G5goKCQh8-t8KxNA;0
ON;Etobicoke;M8V 2R5;1Ta487VlU6ceB0euIS9-EA;4
QC;Montréal;H2C 1S8;BbTwlqaFMOgbAyIqvb5G5w;5
NC;Harrisburg;28215;03UFL2ZMASRup8qwIjJM3A;2
QC;Montréal;H2L 1Z8;Fmtg_NZ1Ib1eBgbtMO5tAQ;2
ON;Aurora;L4G 6T5;m7w-i-atb2CUyHt1ir5-3w;2
ON;Toronto;M5V 0K3;Jky3kVXZJArfGKL5iny22g;2
QC;Saint-Hubert;J3Y 0C1;pTfJpNGObuIBRP4rwcA3Rg;2
ON;Vaughan;L4K 3Z3;iZyp1pBu-FCckRysmDQNXg;0
QC;Joliette;J6E 3E1;WGV6afEYSOE1kzh_v8pO5Q;1
QC;Laval;H7E 4X6;hhU7jioc95mLYqGyR05nbA;4
ON;East York;M4G 3V3;lOd50CiDJeNWmN_KsvR2rg;17
NV;Las Vegas;89116;M5AEqC_Pz5z9qjlUsn1nrA;2
ON;Toronto;M8V 1J1;CFZhZukrsIcFIxZ2I0p5Og;10
AB;Calgary;T2E 5T1;Hj8gh-0IH739-ZhqUQn_Lg;1
QC;Montréal;H3K 2C7;SSBPElUDNDsUZGknQgesmA;2
ON;Markham;L3R 7B4;uAPGFNU16g4A2FjDLok4Iw;21
ON;Mississauga;L5B 1M3;OQtldLhTbdyRRYSdA5rxRw;27
ON;East York;M4A 2M1;n4CfdiwZXWB-Hc6jQZe3Jw;2
QC;Montréal;H2T 1X3;07Jr4rkMjTMWqQLgsDPYSw;2
QC;Montréal;H3G 1S6;A-NAGNCk5lJ_Ir_VCPiTPg;10
QC;Laval;H7N 0A9;cI7u5iqti9HCbI1xR1LBiA;3
ON;Toronto;M4B 1X4;gNB2uScgaHi6LfcmVsrtfA;10
ON;Toronto;M6G 2V6;IOFzd7mBYCopQQUlRivPCw;36
ON;Toronto;M6J 1V6;xrA53WYhRCml2bMfpQ_Hig;25
AB;Calgary;T2P 3Y7;jYMvoY6jsZ8w-zL7SoiVRQ;3
ON;Markham;L3R 2N2;UpXigk3SzQR9v4xct_xEVQ;16
AB;Calgary;T2P 1H3;viyolmj28XvxLDyBff6kag;2
ON;Vaughan;L4K 0B9;OqZdqgAPpr1CiYC4IQbeVw;6
AZ;Gilbert;85034;g3h3Zac5JeRzs-5o33u6bg;3
ON;Toronto;M6H 1B1;fAUZSBceaSjLtIhUP6MVbw;1
ON;Richmond Hill;L4C 7R3;I9-SPlaRXL70emqXkwnppA;1
ON;Toronto;M4L 3B1;0ORDYMDX027EhfsoFOkNcQ;12
ON;North York;M2N 5R8;938p67k3eZ1b6CZQdLv5bA;13
ON;North York;M3H 5J9;1fI_kmr2uteywk_i-Nboag;2
ON;Mississauga;L5V;FjkUqb8hvuEyUGam-3KWeA;14
QC;Montréal;H2S 3A1;vRmOLiM4Ww3jyDPpJ-2J9g;3
QC;Montréal;H3G 1Z2;Ek4sVcvmACWp8P1yizjwZg;58
AB;Calgary;T2X 1M2;v_PN9PPWziiVqCppR6PBBA;0
ON;Vaughan;L6A 1C6;CqTPLUHBM9AM3TEqPn0krg;9
ON;Toronto;M4W 3Y3;rDt7Bz9Mare4ZfmxQcBD0g;12
ON;Mississauga;L5N 5V4;9mKcy5A4mkeTBbLcOusBsw;3
ON;Mississauga;L5H 3A7;e2zY6hC6NKJctnBf1JM-pg;0
ON;Mississauga;L5V 2R4;swQkNTXXg_j27u27iSiwbg;6
ON;Toronto;M9P 3P1;d71iS5TUcsf_F-4yNbdqIA;3
ON;Scarborough;M1M 3H8;5lqIfZ7DBqUqiTLPmPafQw;3
ON;Richmond Hill;L4C 9Y2;CRBmtsSkyh2H-U4AAEDJwg;7
ON;Pickering;L1V 0C5;CLUS_NACRTi_769j0BKNPA;4
ON;Toronto;M6K 3S2;T6uVlXYp9XeW8U9QajqQdg;17
ON;Toronto;M5M 3Y8;N3kWVpuWHuRwYG58u5cIKw;10
QC;Montreal;H2Y 1Z9;Dl3ty7Rt2WeBIAUoBF0EXg;71
ON;Brampton;L6Y 1P1;7dQxKdxWsK_Wo8V-LDemkg;1
ON;Toronto;M4N 2K8;xPNnkZztqngBKUn5JjxgtA;0
ON;Toronto;M2H 3S7;Uu6hFL01OtjJSU0_3kOrcw;2
ON;Mississauga;L5K 2T2;vSzu6-3hiWGcA_fcft2yyw;1
AB;Calgary;T3E 7M9;_YlcU-ET7dIiE0h6WpwE7Q;10
QC;Montréal;H3A 1L8;6CWJLs-FBvc1tnOcR4m3Uw;9
ON;Toronto;M1H 2K3;jja-jgwT5vRAUuL-G_4qKw;2
ON;Brampton;L6X 5K8;-XNodvHlq9oDu-kQBwGFkg;3
QC;Montréal;H2W 2A6;PJqRa0uMRpAPAXpC0Z5a_g;3
AB;Calgary;T2E 3J8;-HiToqemWwSW2vg7PITWYg;1
ON;Bradford;L3Z 1H7;9a2mS1xE93r5v500Lhx3AA;0
ON;Caledon East;L7C 1E7;ikSKxhyp55R5dnE2jL4LeQ;1
QC;Montréal;H2L 3Z3;uL6u6HfMSV-hsA00X1Hkuw;12
ON;Toronto;M3A 2Y7;BU6B34yvJxJO9Aqux9Njbg;1
QC;Montreal;H3A 3J5;gU1btpyxmBtdm3J54fd3KA;1
ON;Mississauga;L5V 2N6;2t-a8qkgoRiiohThDVjfNw;53
ON;Toronto;M4E 1T1;0MQpSRqp6tegDHFJthKF5Q;5
AB;Calgary;T3A 3S1;Q_z6fepyiviMrqxBQn6E4w;3
ON;Scarborough;M4B 2K2;zravs6cwUxUWsxf1z4P3_Q;2
ON;Markham;L3R 6A8;aiTnurQ1FmojoTinr_oOcQ;1
QC;Montréal;H2S 2L7;_rZyr1lrIoBaz65XiDPP6A;14
QC;Sainte-Julie;J3E 2S7;DiPoz83ZwapkT1LfjfaikA;0
ON;Mississauga;L5K 2R8;K7A8f2wrY_gLlCMzNfeSjA;8
ON;Toronto;M5R 2H2;_xJINZ8_Dtvi8r29qkXCCw;10
ON;Etobicoke;M9V 1A3;S5OZsKuQhhLSD9aI-FlF5A;2
ON;Brampton;L7A 1B8;r1ladOrTZ8izIbd2Oty2mQ;0
AZ;Peoria,;85345;HHfSbQnu6kZiOoW-h6DXQA;0
QC;Saint-Leonard;H1S 1N2;i2TYogz_bCqCT9-0LtN8Dw;3
ON;Toronto;M4P 1T4;uwT7CppiYkek-Z-661sndQ;24
QC;Montréal;H2L 1R1;MgNaMSjGH7Od_oIwPmjH5w;2
QC;Montréal;H3X 2T8;AvVXeWb5F9hVGr5LXBs6QQ;4
ON;Toronto;M6N 3S3;JTcsBnLgSh5vNVLD734g4w;11
AB;Calgary;T2A 0E2;jSw9xUPubGPgskzJ53v-tQ;1
ON;Brampton;L6X 0R3;ax4HWHlCz3N1I7Z0hCP80g;0
AB;Calgary;T2R 1M7;VqLbHAeddYcnj99OD_z2zA;4
ON;Oakville;L6H 6L6;4ZeU6oMWuzJi5K5BNpuYOQ;3
OH;Bay Village;44035;iKPC-tFqCcKiVOFA2oiVsg;4
QC;Montréal;H2S 3C5;HSrbuWbiBnkujnfCJPtRHg;51
QC;Laval;H7S 1Z6;uwnZpt4joXdpTYX8nErSGw;2
ON;Markham;L3R 0Y8;DFewx-XQJc3RpjFnl4fEVA;3
ON;Scarborough;M1W 3P7;Oi_VMdVbXHuyLi2gxjqd5Q;7
ON;Toronto;M5E 1M2;qEneEkjgJp8pLty7dIy_YA;57
ON;Markham;L3R 5W9;M-rqZ56wTGSNoIIsBSlhDA;9
AB;Calgary;T2A 6Z3;_xR7cS4IEx2mcGITcgyA2Q;0
AB;Airdrie;T4B 3G4;imdRnCPMBl8DkKqzDo8lqQ;0
QC;Montréal;H2X 3J6;bUWLbGxs0IPECP5JLoO10A;9
ON;Pickering;L1V 4L9;GWDMNe9B0uyzOHsDzVFvAA;6
ON;Toronto;M9C 2Z4;9Jge91yBM758cArIJM6OYQ;2
ON;Ajax;L1Z 0A1;24ZPXgyqA7AulksmYEz6RA;2
WI;Madison;53744;pnGCr40N_v_cZFylaU4SgQ;10
QC;Montréal;H3W 3C6;nClBYSB2vFekGrFYx-ONvQ;2
ON;North York;L5V 2N6;7Us3dn3v9o2xMSXA6qztLg;10
AB;Calgary;T2L 2B3;xZta6rzTHW8FJeRk5IY-Kw;7
AB;Calgary;T2H 2S9;V0lwqPvwmqF6xyCboD6fZg;1
AB;Calgary;T2P 4K3;iAhAnPxgKb6fzxrEcoHtlw;31
ON;Richmond Hill;L4T 1T8;dsSV6ZkaE3xe6W6fmjSHuw;3
AB;Calgary;T3C 0J4;ARH8diyhBtiSgRR4_7oxmg;25
AZ;Phoenix;85304;p7scshJR4uM_J8XugNBLPQ;3
ON;Don Mills;M3C 3L2;XojgvK8FoUIyyhECfWXOng;1
QC;Greenfield Park;J4V 2H5;dR_QSP5ngGYiUkxzDUYLmQ;5
ON;Toronto;M5E 1W7;ecbZMKIRXJ2I8rmymMX1vw;0
QC;Dollard-des-Ormeaux;H9G 2R4;v2ZYPp5aiVb0NJehdA3xaQ;3
ON;Toronto;M4L 1G6;Dxp9SElV1f5MwPxIun_47w;28
QC;Montréal;H8N 2M4;G5ZQvKQ9erNIZL3pmtBT4Q;2
ON;Toronto;M6G 1W8;npK6oCcDGb7EZ9vV6NAOWA;0
AB;Calgary;T2E 0C1;MJ1XNas3x158Ulw2kR4zVw;13
ON;Toronto;M5H 3B3;OGVyVfc39fnp8neHRoSYhQ;7
ON;Toronto;M6L 3C9;1fnaD5AuE6g3XfG8e1zNnQ;3
AB;Calgary;T2S 1W6;DqEsZZKGxJojfj9A5Hieog;15
ON;Toronto;M6K 3N6;MwxMuG5hvEL0sGzgGVlAXw;17
ON;Vaughan;L4H 0S8;RgtliCgfEzQtkKvmiHmV8Q;7
ON;Toronto;M5B 2R3;_eJ2ETotJBzZBQS15fD-8A;45
QC;Montréal;H1V 1K5;eue9tQvB94MPB-f9LUUCJA;12
ON;Scarborough;M1B 2W4;qrr5PjTljEn_94tL83ETag;14
AZ;Sedona;86336;ekdXu37aegXyIE2OhP2fQw;12
QC;Montrèal;H2W 1Y3;I_eD8xEVals_6ujsPCrM1g;6
ON;Toronto;M4C 1L9;KiodyKXNCqWkDksWiBeogg;3
AB;Airdrie;T4A 2K4;CZajE1EB58jg5HsFZ2hNBg;0
ON;Markham;L3R 8G5;K2PHx0JgNuZh7b89gm2zpA;43
QC;Saint-Lazare;J7T;5kQ7uUg5qP5OWWITwXgXrg;0
QC;Montréal;H2Y 1J3;v0EeU442CG9-FYt5kQLzUg;17
ON;North York;M3B 2T6;k_hAl5FR6ogzPSMK_O4lOg;8
ON;Scarobrough;M1S 3E5;jiVbuskwGD1uu46eAha0pQ;8
ON;Toronto;M3J 2V8;v-DXXc5dUr0u2H6Rolof_g;0
ON;Etobicoke;M9W 6C7;TbHiV1t65v_Tyr0_ro1tbg;2
ON;Toronto;M5M 3Y6;GpaZ8XqpAbbe5iY0Yz_0XA;10
ON;York;M6E 2H2;MWJg4LxOm9c7VGi1KrL5Ug;3
QC;Laval;H7V 2T5;IELzITDEKuFvLTniaTGYkQ;3
ON;North York;M9M 1X7;l2rOqTkWiGAE9X2QNn6XNA;2
AB;Calgary;T2J 6G2;fwsh3OTqTbTp4f3kbah_Pg;4
QC;La Salle;H8N 3E5;Tw3RxhE5ioJruNF9OMAjAA;8
ON;Scarborough;M1T 3K4;Ik26lJCMK88-ok26Whn9IQ;0
ON;Toronto;M1P 3G5;jxV-rtwx1GtpMlMV6d7D4Q;1
ON;East Gwillimbury;L0G 1R0;_W6zeVJfbo-yxL_vXUhYHg;1
ON;Ajax;L1T 0K3;7FlGlQaNx-FnYluwGgrnOw;0
ON;Toronto;M5B 2R8;vRP9i7ev4hWDf818xUZy6g;41
ON;Holland Landing;L9N 1L8;zy-5eewu8TNRuWC75g8UvA;1
ON;North York;M6A 3B4;FQJDl7eLF5w5-YAZggMK7w;10
ON;Toronto;M5B 1G7;q2f9sfgxdZKPwRKjcd3LDw;5
ON;Toronto;M8Y 1H8;cjgMpPvY2dgJ3vAq556SiA;7
QC;Montréal;H4C 2W3;7RvCrO6n2jkC8IQvfdm04g;1
ON;North York;M2N 3G1;BhSwZe2UsbpR9SI4fG9Jaw;17
ON;Brampton;L6Z 2S7;alFUbO9iXROUPcApQyjduA;6
ON;Scarborough;M1J 2C5;o4rfJwDCLzXswTdR4U1KVA;0
ON;Toronto;M6H 2B8;cD28fgUHVWB0z5zKOVb8BA;2
AB;Airdrie;T4A 0B3;cuvbgIfjSjSv4bpmiGFyAQ;0
PA;Russellton;15076;_AqONUa91mBuuxS4bgSRBA;10
NC;Charlotte;28501;ZZx5frqX58MJVkVY2VtDdQ;0
ON;Mississauga;L5N 8C4;UJ3mHW1l6oLV-Ic2I7Vjrw;18
AB;Calgary;T2G 0E2;QGE9ZsMb7QLMsBf2OvfVMw;10
ON;Toronto;M4Y 1X1;ZlPvWzmKxrp1I5ZHW8LJfA;11
QC;Longueuil;J4H;P-Ct4INQG2OX0hIPkE6s5Q;4
ON;Toronto;M8Z 5E7;aQXzyObFK-Frx1fM_hLhew;14
ON;Toronto;M6K 1M1;MO9JoBQIaOQBbeetYbLtZw;2
QC;Montréal;H2V 2G4;1Qu79wZHyP24JZWDS0DlJg;3
QC;Laval;H7P 5G9;5_aFW5ys0tb4VmKI6p4IvQ;1
QC;Montréal;H2Y 1B6;ZrtROjmux0QieMkwqlnnTA;19
ON;Toronto;M1S 3G9;Meqw1PZdCjF6vZoDE_WGfA;3
QC;Montréal;H1W;jfOyDJ-W4lV47Y61pPcMfQ;13
ON;Toronto;M4T 1W7;mrDpoxsjDeJDLqqf5qma0w;2
ON;Toronto;M6H 1K5;TegwLvzoVGn-59-pGkxJGA;10
ON;Toronto;M2M 4G6;JTgu-UYrJuYlwmwXUu4ADw;8
AB;Calgary;T2Z 1H1;yfjkcOG4bVvuA5UzQigHCw;5
ON;Toronto;M6N 1H6;EBW1_MIESDLF16m1efBtmQ;2
