state;city;postal_code;business_id;cool_reviews
ON;Toronto;M1N 1V3;R3uWM4Yyrlz3eifRX4IErw;7
QC;Montréal;H4N 1M2;8G3Ku7hHB5X7k6VLescz1g;16
ON;Mississauga;L5M 1L7;2dUUxipPkoUWkfR3Uv3G6w;0
ON;Toronto;M4M 1Z5;EtcpJ5an7Cs7fXUnQZv-jg;12
ON;Scarborough;M1C 1B6;Uu7aqb4jTW2xWGMLpVR-yQ;3
AB;Calgary;T2G 1Z3;tzFsp5Pm_vO1zI_0WwycFA;2
QC;Mont-Royal;H4P 1R3;I0VEiiLC4Jg3WMZJc5b7Hw;3
ON;Etobicoke;M9V 5C3;Od7MuluIiNpSDKlrE9mxzg;1
ON;Toronto;M6S 1M8;F6ENrnPaZ_8FwBAlBCD1Iw;3
ON;Toronto;M6K 3N2;6cHdoTqTnf_rs2PLOmwDvg;2
AB;Calgary;T2J 0S3;GSyKcUP1G4bFc74nYvejQA;7
ON;Toronto;M5J 2J2;zI80p2KCMLocQXNpaBlQAA;2
ON;Concord;L4K 3B9;YE6zxtmBmY_BzIPBpfriHw;4
ON;Markham;L3P 7P1;DbTpQB1BSi76naw2aHXouQ;11
QC;Montréal;H3C 1W4;0zAI91qnIh9c0G1c7VjJ0A;3
AB;Calgary;T2N 2J2;cwacI-w6VhMDJA4awnKRLA;1
AB;Calgary;T2G 4X4;ep4iVcKYNDzyAB56rarqEw;1
ON;Toronto;M5R 1R2;wY3pB0uJCRk2Qvvvso8DjA;3
ON;Toronto;M4Y 1E3;q-QGdpeNXKAb51aNJ-6oLw;0
ON;Mississauga;L4W 4V8;DXy2MP6Zw7-y8ahPf_A1Wg;18
QC;Sainte-Julie;J3E 1R5;qcQUYmL0AETDXOGL5qruIQ;0
AB;Calgary;T2G 5C1;Y2Z7sMQV8vK3Uva3wWXjPQ;1
AB;Calgary;T2G 0K3;L8_gKOJxeyJFe_XfxHaVKQ;1
ON;Vaughan;L6A 0J9;t9ziPD3M7ZeKBWcysQqGKQ;6
ON;Toronto;M5C 2R6;Wx5dHUr4-wbeOqQ0xReNEQ;0
ON;Vaughan;L4L 5M4;yJI8wcIYT05LpX-26rZ0Lw;2
PA;South Hills;15317;Pg0KmWK71y6n6L0SjA_aBA;0
AB;Calgary;T3C 0K2;qsfATepxj4qCrYS58ku00w;1
ON;Scarborough;M1L 4J7;Hi56JOdCTBAimuL5VFC8sA;1
AB;Calgary;T2P 1K3;icZONA6FwkCb1wYfEPPshA;17
ON;Toronto;M5G 1L7;pwtTn72x7Nqp1imaXw9LvQ;23
AZ;Phoenix;85030;faGTUJhzB2FIBCxX7f-ErQ;24
AB;Calgary;T3A 0X9;mElwGZVlp0kWNgHtz8AUww;0
ON;Thornhill;L3T 1A5;BWxGMT2wbAIEzrEjZNENRw;0
QC;Montréal;H2C 2C7;Z92Y3f4eEQJO-H3UXAwe-w;0
QC;Longueuil;J4H 2T2;ZS0Up4CaFPfkkgr8tJhZtg;1
ON;Bolton;L7E 2A8;uINi-2qzwAY2CfK9ecZTPA;9
ON;Toronto;M5J 2N1;eOEonI8wWLfxHARqCc_XyQ;7
ON;Toronto;M5V 3S8;rvGHMEPsP_VtOJB6eF3qEg;16
QC;Montréal;H2V 1T6;4sZchLd4GfNb2fSwuSgxBw;7
ON;Toronto;M5R 2J6;Tv8uaK1ymZES4vjSpr1unQ;14
AB;Calgary;T2Y 1Z6;lqqmsYu1rZFedhPKpHwWYg;1
QC;Montréal;H2W 1C6;gmeX6sxracW4ZLLik7hWtQ;6
ON;Toronto;M4Y 1J8;zsM_wf_K_d8OMlccArh16g;12
ON;Markham;L3P 8C6;PdYkiviahdou7IBiahl9lA;1
AB;Calgary;T3B 0H3;j4SWoNOj0eft8QbhAQqRmA;4
AZ;Scottsdale;;jSsFUSv2GX7fA081PwbtHA;1
ON;Mississauga;L4W 4C3;KB87OGISeBb5RE6tHO3vHQ;5
QC;Montréal;H2Z 1S5;OxdtXPaVBN_8eczTuYZhAA;17
QC;Montréal;H2T 1A5;nKwpOxc4p6_fv7f0gOhyhQ;20
ON;Etobicoke;M8X 1G2;rHHDp0DDEgA31OCOX0dn4w;1
ON;Richmond Hill;L4B 3Z4;T-hzo3pgDlWL-SvivBQ5cw;2
ON;North York;M2N 5R3;XB3BeCRh8QcIvwK4_CNCBw;1
PA;Ingram;15205;E5feyjrD8L4kmpMQ2SJV8Q;4
ON;Toronto;M5S 1Y5;rl5QCS_zuLLVBE4Ola9vDQ;4
ON;Mississauga;L5B 1B9;BMFyK8PthtEjjnmm0TxQWw;0
ON;Markham;L6B 1K7;ki4p4hSlGf9sXzS-ZVXxUw;5
AB;Calgary;T2P 3C5;9OfTix7jnA-dXX-2zji1yw;5
AB;Calgary;T2J 0P8;P-z0zesJusW2Q56UQjDqcw;2
ON;Toronto;M5A 1M1;iWHI2eWoO7dD5juGdR3Dww;0
ON;Toronto;M4C 1H8;mAMWh1htdpk4jYJ6vOvM4g;3
AB;Calgary;T2P 0S2;baME_ZBO1DotVtJDOmvnIw;1
ON;Toronto;M1P 2B3;Gtc6nYF0z_NSvSwkZLTaLQ;4
ON;Toronto;M5G 2K4;RPhxaNrdOMTO4RhEPml2_Q;4
NC;Ranlo;28054;8SSUZcJ5-WLIKW81zL6NOw;9
ON;North York;M2N 3A8;qGN7Bu7XuUftRvt7afgLDg;2
OH;Copley;44321;tIG4CthhLdIim_qw4fvhxw;12
AB;Calgary;T3L 2V7;t3Q_hZv05jINn3hI18dZIw;1
QC;Montréal;H2R 1W1;4S07UnBORgzvHWAGbLe7Sg;7
ON;Toronto;M4P 3A1;W680MbgY0sQKW4rAGEw76A;2
ON;Toronto;M4Y 3G4;D9t6KfUQifQR9OQ0Yt5X7A;1
ON;Toronto;M4K 2Z4;y4aiabXNukQpDPnx41UWfQ;3
ON;Toronto;M8Z 1K2;V0tE9ajcKMQQBkI4n-is3g;2
ON;Toronto;M5S 2G7;Dkx_UjNhbXB-P0oyKqbTPA;11
IL;Ogden;61859;iAjiATPkHbgdmYXEdGk7tQ;0
ON;Etobicoke;M8Z 5G8;yDoR0zt2ypm2zviGb-r53g;4
ON;Mississauga;L5M 1K7;jloxQmdGDSkfNMfoj2d8AQ;14
AB;Calgary;T2R 1S6;GKkU1U84DLOaoN-NQfOuJg;0
ON;Toronto;M2R 1Y7;JL91y4hKIbT7qaw_9ARKPA;0
ON;Richmond Hill;;ssGeEpRbYTcYVH6AwkkgRw;0
QC;Brossard;J4Y 0L2;qM_e-UMTxcSF0thauwfKKg;1
QC;Montréal;H4A 1G2;JbxTYbu8kFfXkaxQ92Lxzw;1
ON;Thornhill;L3T 4A3;UpiMwSUj1RZb5oJ4tjTppw;2
AB;Airdrie;T4A 2J4;8bV8M6F8BhNdCMc9U_saxg;1
AZ;Phoenix;85011;dnXcqTXrrEd4aKPJay1tuQ;1
AZ;Scottsdale;85208;ZBNJnBtwvZdmvjWpbqjGCQ;0
ON;Markham;L6E 1A2;6ThiBVRWO3alyc7WJ9TMmw;1
ON;Toronto;M5R 1H7;hnMsrRtQa_1casqeBi7aIQ;0
ON;Etobicoke;M8Z 3C6;3qIH4FH9elMMcIuAkD14Ow;0
AB;Calgary;T3G 3T2;ZYsfp0XPdyFeKDlWuUlJkg;5
ON;Toronto;M2K 2X6;zZScdfxAvMi-zGLarmmCrQ;0
AB;Calgary;T3A 4K9;U_HkL6LT6SdjGwpRX5gG4Q;1
AB;Calgary;T2H 0G3;JvepXC_3Fq6wpkihciUZoA;0
ON;Aurora;L4G 1M1;tjLCajyPd4OPIYeerGLNTQ;5
AB;Calgary;T2G 0A6;zQKUdHS7Fm6yDaqFpZ-vOQ;4
ON;Toronto;M6N 2B7;A0rmZ17EeglM5RtEWtfsDQ;0
ON;Oakville;L6H 6Z9;CyQDfyGAzqJd9dwJkkL10A;0
QC;Montréal;H4K 2J2;QURIH3ZdkwWH_zh_ZVNKig;0
AB;Calgary;T2G 4X2;Wc0vM-cQ5lx3XRp8qfLDyw;4
AB;Calgary;T2G 3R4;tKkni4Rix-CAO3zY8JwHDw;0
AB;Calgary;T2V 2X4;D2233RvHafjsDV43vdhcFA;1
QC;Montréal;H2Y 1L6;UAdA6RgSP33Spxdgi9LOcw;0
ON;Pickering;L1V 1C3;9PM9JHyoTy6409lpwk9yaA;1
AB;Calgary;T2H 0N5;FLuTt3PWvhzvV9kOCr-tNA;0
ON;Brampton;L6S 0C1;RyTEGJz5tG7zC73BdXt-cQ;26
IL;Saint Joseph;61873;RbyFycLE-RTwaUT-zcxLZQ;2
AB;Calgary;T1Y 2G1;h9D31udW83tntlJZMBVzDQ;1
ON;Toronto;M8W 3J9;-aLb0caPy8zXJm3EIPhnsg;1
ON;Toronto;M4K 1P5;YJzqbM3e3eonUfqtPbkjhw;3
ON;Woodbridge;L4L 5X9;Cz43OfHfsodN7Dk4SdTt1Q;3
ON;Toronto;M6J 3K6;Y8qupLl3mHmXeNSbsHEcrA;9
ON;Etobicoke;M8Y 4G5;nTuknDo8J8PFel9glT251w;0
QC;Montréal;H3W 3E3;dFUePR2PBhtYuIO3W_Jidg;1
ON;Brampton;L6S 0C2;a3H50TIpkMgbj3Ou-GkpaA;0
ON;Oakville;L6J 2W6;7Ynq9fdfNWLivqFWaVHadw;1
ON;Etobicoke;M8Z 5J9;YqLAulpaGfVqq183lLhJSg;0
ON;Scarborough;M1L 1A9;FaghR_0eMTL3nU8XGwnh_w;1
AB;Calgary;T2E 3R7;Yti5fRb4LpfRBfBwNbza5w;7
QC;Montréal;H2R 2Y5;WTjqoQpoeu6wfTr_iHWGwA;1
OH;Willoughby Hills;44094;HC7XYU669ZXbE1cChU5U0Q;53
ON;Toronto;M4C 1K1;Ct5bB61mRmHUdXhqL3rm0A;0
QC;Montreal;H2T 1R2;-g6cohKUJkVjgDXrdzp5eQ;2
ON;Toronto;M6R 1V5;cPebDEMDVkB1bMxV0hq4kg;4
ON;Toronto;M6J;8VQu2-4UOXNm0eqVpjkE_Q;65
AB;Airdrie;T4A 2G5;kEsaT9AVjt7rLDLCKRQ7nw;0
ON;Toronto;M4K 1P1;fTz6EQVya08b5ZzrYLsX-A;3
ON;Richmond Hill;L4C 9Y2;DjwXvVJitsipN-HoEesXgA;2
ON;Thornhill;L3T 1L6;eKuHYTUtswHo6Zw4K3bbGw;1
AB;Calgary;T2G 4B1;-cX1ajn5QYMDy0kkqR4JSg;1
AB;Calgary;T3B 0N3;qI5hLjC8Bon9qNpBc_vdNg;1
QC;Laval;H7N 2J8;DH5NSphFVHtB7q3Js0WE_A;6
AB;Calgary;T3B 3Y6;6iEGiHsswkIxJk26t2-ZOA;1
NV;Las Vegas;89157;l4x17TgMojlJtcTigUYiGA;1
QC;Montréal;H2S 1R4;L3pmMpLZL4JGnbha6CMlKw;3
AB;Calgary;T2H 0B3;4mQA0XR4UJizyd3eZRRMsg;0
ON;Markham;L3R 3K8;kfJMqlLsex93NKlsDIXc1Q;5
AB;Calgary;T2V 2Y6;0OBKOMsXdogudjAKFgbQ_Q;0
ON;Markham;L3R 9W6;5U3gmYVrWlzsLcitafhmiQ;3
QC;Montréal;H2V 4J3;V6hBaqBOJNz5Xa0m1PRGaw;4
ON;Brampton;L6R 1W4;lJE27kf5MGU_ZYbfU6uwwQ;0
ON;Toronto;M5N 1E6;I20eI57UJCyyyFN-MOo0Hg;1
ON;Toronto;M5X 1A4;Gq5Vwth3qf8lcz_kmsCYvg;4
AZ;Avondale;85382;NlCzRJCVhjZC9rkay1ykfw;6
ON;Richmond Hill;L4B 3M3;u24ETMGIMK7smqEXHlGkXw;4
AB;Calgary;T2T 2C8;ROyteoFTxe7i3PZCE3ivvg;3
ON;Toronto;M4T 2Y3;UtnHDGZLQU6q10KJsEkRJQ;1
ON;Oakville;L6H 2Y7;lT_IgGQ9V15CGW7DVqEUUA;10
ON;Toronto;M6P 1Y1;5nzm5tzqHacoQLU0h8_p0w;0
ON;Mississauga;L4W 1E9;bWIzHG5acSU5kxA1_QWSPw;1
PA;Presto;15142;SCh4FQFe3uNXWkVPsT8mjQ;2
ON;Toronto;M9C 2J2;so_aEJ_sMmeY4oRxDEDb0Q;0
AB;Calgary;T2P 3P1;4ksAhBl8zIgfRVZAH1jN4w;4
ON;Mississauga;L4W 0E4;9t5Z9TUs9BOMCpBeyEnVrw;1
QC;Montréal;H3A 3H3;uDB4rq3G_OthZNjG-IEwPQ;4
ON;Mississauga;L4W 2X8;L_yGsRrR2B7GY7k2KQDgBw;1
ON;Etobicoke;M9P 3B2;WXvavU4RLXZ40BhA7byV-w;0
ON;Etobicoke;M8Z 1S2;6BZ-yG31kf-zOaD8s-0_jA;3
AB;Calgary;T2E 3J8;QDyjCYtWHOOnm58_Ju70Yg;0
ON;Toronto;M4V 1H7;5mbJlqEGh1KmadgrGAS3PQ;2
ON;Vaughan;L4J 4T7;UMM6cJiJkLK50WVuKz6Xvg;6
ON;Markham;L3P 7R4;z-RCbZf1Fj-asteq2tpHkg;3
ON;Toronto;M2J 5A7;e9qJuXOJx4siAYd_G9THFw;2
ON;Toronto;M6H 1A6;ivoGJgqGcPOzeKgsmXhUqA;3
QC;Montréal;H4C 1S4;gChKuDVFsc7tjuj9iCTzYQ;8
AB;Calgary;T2P 3T8;nex50Umab9MlR7a7nqMRCw;0
ON;Toronto;M4S 2M6;g-cwYRdm_mLg13nYRty84w;3
AB;Calgary;T3K 4Y7;7rBPrU6UT8z2c5TbjCYpaQ;4
PA;Swissvale;15218;XHVwfpAR4cna4zboZ5rPtA;3
ON;Vaughan;L4L 9P1;CixvXuNXQ27okmVrFLsyrA;0
QC;Montréal;H2Y 1C8;T4shscbr3BU3yb6EA3BSfA;29
ON;Toronto;M4W 1P9;ViG5j-ttrbc24QYLiFpq4g;1
ON;Toronto;M5V 2K6;fEjd4HunaI-rx9xLurXhOg;8
AB;Airdrie;T4A 2G6;Lfi_RjUV6HS-LgzRnWHkgw;0
QC;Lasalle;H8N 1T8;satB5edzb9ycXH-n4IQ6Ww;9
AB;Calgary;T2E 1L8;Kx_ID8LImPOZaQ-75Fj8NQ;0
QC;Montréal;H2X 1V5;tuR2vl6WMAL6tzJvt2Tqdw;20
AZ;Gilbert;85235;NRGeSOiD9R5jgQ82AaBuHQ;0
ON;Scarborough;M1R 2Y1;gNarmA5DHMPmlXI5xKNpkA;2
AB;Calgary;T2N 1M7;McDIXHs0z2RBJ8brJsosmQ;1
ON;Toronto;M2N 6X4;z9SjyM0Ixr1ud8zI7Y93-A;25
ON;Toronto;M8X 2X3;YrLsYdVd5l-efzpW3vG8ew;1
QC;Montréal;H3K 1J4;TDvsizU802YbdU5rzrGIXw;5
ON;Toronto;M5B 2G3;3giUFFsxwZT9V_yhEhIawA;1
NC;Charlotte;28173;IJFtGCb9oR7KDjVEsXq2CQ;0
AZ;Goodyear;85051;aoUnsR6TVIvQdJcpelIYmA;0
ON;Toronto;M1N 1N4;ky1cpI9t8yYlYpuO5tMl5w;2
ON;Aurora;L4G;wWmFZerHP37Nqwc7ix0bVg;9
AZ;phoenix;85040;HoDrfvwGJwNHFfwqKwLT2A;3
NC;Charlotte;28016;ZdwNnEhMG272wThKXjPLoA;5
AB;Calgary;T3J 4K3;bAzDVh0Xd6ZXA4FWaGZxdQ;1
ON;Markham;L3S 4S1;mLWBUpybLKiD-UjBs-A5rw;2
ON;Thornhill;L4J 4P8;p7UMT_NcYbMKQ-TPZ0vp3Q;2
ON;Toronto;M6E 1A6;Rg4KUbltIXtJTWeG3KHqmA;4
ON;Markham;L3R 2Z6;ZtYhddUCobpfc8z5EFKhpg;2
AB;Calgary;T2Z 3K1;OWuOnKqgX8VyDXl9f1VwVw;1
NC;Charlotte;28271;dmo0HaZH4MOkChC2ofRdDg;0
QC;Montréal;H3G 1Z7;n9vg6u-Jx2-YGlR2cfjxdg;3
ON;Vaughan;L4K 1W5;fEymsotOKc5V6-z7pZLPrw;1
ON;Brampton;L6Y 0L8;IJZw62hGWrJEjR2FEIQkXg;0
QC;Montréal;H4B 1G3;pz9SltvkRaLxYlv8QP35aQ;2
ON;Toronto;M5T 3A5;yXgSKKxG4LDHXzpESmD-tw;0
ON;Thornhill;L4J 0A2;H7A3f8-Jq6ilIHdMpS-_Ew;19
ON;Toronto;M4P 2J2;b9Ctxco-1HyjE55W_28MYA;58
QC;Montréal;H3C 4M8;aRvwdzWFTUGnO3JlIV4ZwQ;2
ON;Toronto;M4P 1Y5;B1BDGdBTTAPknYg4oM9o3A;4
ON;Markham;L3P 1Y3;dqKm_dW9srG26tgPCgVbzg;1
AB;Calgary;T2R 1K9;ITXnwhJyTrqtu14uSv_z7A;2
ON;North York;M6A 1C3;Pe-vwHAn4Gnxp8g6e4HFLQ;5
ON;Toronto;M4S 1Y2;uyyq0x5q7xCTi1z-tIVuIw;2
QC;Montréal;H1V 3N7;cwuEym5zcToQR0OsaSZb7w;4
ON;Mississauga;L5W 0B3;j87Nc8RtETTLVhHzMpHsTQ;0
QC;Montréal;H3J 0A5;sFt_salUFAuyVLqjobox6A;4
QC;Montréal;H3A 2A4;yX1MqdppyLFjB7XmvdYgDw;11
AB;Calgary;T2P 3G2;89F4IA9HIn6RDERO9C4QZw;3
QC;Montréal;H3N 1X1;abaIvBrlg3QI4FUG1v3bdA;5
ON;Toronto;M6R 1N1;2eNoLBKdJaQE_psoOyekeQ;4
ON;Richmond Hill;L4E 3N7;S4mA8IkYECWjLPhqyWgQgQ;2
QC;Outremont;H2V 1K4;ZgoGhtwrudI4ogRCl6TWgw;6
ON;Toronto;M5T 1H1;bK7dxnD1FYuV4mVVVCMeNA;20
ON;Toronto;M6J 1X4;B5JCODx4728Ce2Qca1NFHw;41
ON;Toronto;M5V 1P1;l3t-QTjAlr9EMnnevuu6nQ;2
ON;Brampton;L6Z 1Y4;EvzFhESmKKNksjcsWxIDnQ;3
ON;Toronto;M6G 1G6;LNBL6LI9zKqUbUexwM0L3w;7
AB;Calgary;T2Z 4K6;nCwD9Ln1Xf6UP5Bty0LvEA;0
ON;Mississauga;L5E 1E4;D3cyLqoAakNzcv8OylcSFg;1
ON;Toronto;M3K;7SJqn--2jmAukNgZ47qmnA;6
ON;Whitby;L1N 4H3;r4hP0FlsYVr-0bv-kdFIBw;3
ON;Vaughan;L4K 2S9;E8UIJIlW0Z5441VDegPA9Q;63
AB;Calgary;T2H 1K7;7159k2bhihIkJSOQB8NxyQ;0
ON;Toronto;M2J 0E9;ASuPC0RuCgfGj7-9j_DNZg;31
ON;Toronto;M5L 1G7;Mjxv8bMs1mOcuhleCpDWOg;5
ON;Scarborough;M1S 1V3;HdwYlYv2pnZQOpTmmNkUgQ;0
ON;Toronto;M5A 1K5;D9Uf7UmU2KlgS_H8lJwOrA;19
QC;Montréal;H2X 1H9;OW0Qr-a8T_pDWN1hqaglGg;1
QC;Montréal;H3X 2T8;_Hj3abUDVYloTI70EcdkLw;1
ON;Toronto;M5V 1H2;oMcKvfNGX2HleFxYg1VGqg;14
ON;North York;M3N 1X1;gUULppraNRIGl8msEMSoCQ;1
ON;Brampton;L7A 0G2;vlosGC8xYQi2NySb2c69dQ;3
AB;Calgary;T1Y 5E2;FbfvDxI4IzN-pj-DdbuLsw;6
ON;Scarborough;M1S 3M7;ZnO1POdRdhdCeWVxk3Gpbw;2
ON;Etobicoke;M8V 1J2;BqTTdCMNJLy14nHLbTUSgQ;0
AB;Calgary;T2A 0S7;CO4fxcVqYdXmZgY0gv8oQQ;1
QC;Montréal;H2W 1C5;eXyZTXyayzQKkAQm_vIuXQ;2
ON;Markham;L3R 1E5;yDN-NuZXVSQxV4LXgL2AlQ;0
ON;Markham;L3R;9b-rXZbHAAxv_0sSWlcyEQ;20
ON;Toronto;M5S 2X9;R7Z64ikM0LCWHG6OzXIOaA;17
QC;Montréal;H2X 3H9;x0UsmIFic6b2w-DTsVJuGA;3
PA;McCandless;15237;PbMgV-ljCqBF2aAmURCMyg;1
AZ;Phoenix ;85019;9wO01uvLNuwQZ78SYJeJEQ;0
ON;Toronto;M5E 1B3;5vgieFiCubi43G6ciiFhNQ;22
QC;LaSalle;H8N 2S2;6Zo6Xa09a3b3p5b5x51Z3A;26
QC;Montréal;H3K 3G9;IeO4cXlGxOmzmC7nVA378Q;0
ON;Markham;L3R 0H1;pKEN0m5B6BNMJRX5ax10BQ;0
AB;Calgary;T2P 2X1;J-mqMECgA_wXjPpcE9LNmQ;1
AB;Calgary;T2C 3C9;cGXw4TA3OUarBdQiJFvILA;1
AB;Calgary;T2E 8T1;wMEDeic6-DP46YGAIPDMCQ;0
ON;Toronto;M3J 3C6;iLeVBfsodO2A_BscelB0Sw;0
QC;Montréal;H3H 1E4;eG59ECqyJvCZzctcHFKnDg;1
ON;Toronto;M5N 1A2;FSHAEmx29bNK0_zbmPpaCQ;7
QC;Montréal;H2E 1S2;NCRWrL6O9TcXdCLMxh3mSQ;9
ON;North York;M2N 6X4;CMhcVDLjmLOQhoO2gESXcw;3
QC;Montréal;H3A 3J2;JeLPTTFMpKA6h_W3zHd2hQ;3
ON;Toronto;M4M 1S2;fjGKL6cQJl5ynwesu1LkAQ;2
AB;Calgary;T2Z 4H3;TTW8QImrQeGdf_LRjREW9Q;0
ON;Toronto;M6C 2K5;vcuR8_MjplAl1He0hwHxTA;2
QC;Montréal;H2X 2S6;ZS1xV87olWScVXQbmaMMZQ;13
ON;Markham;L3P 7P2;dKL6NodJqB-kZFhuMqKqNg;1
QC;Montréal;H3X 1T9;LFhvb4H5muJkyUhlTyormg;21
ON;Mississauga;L4W 1E6;n5-92OypqW8c9k_hRTh9Kw;0
AB;Calgary;T3K 2M9;yEaXkMQBHySWFd2bmfOZaw;28
ON;Brampton;L6V 3N2;yNA7cqXfCUtKbYTGzK4VbQ;1
ON;North York;M5M 3Y2;7FZFfZKSOxfHwEnO0VaD0g;1
OH;Brooklyn Heights;44131;sZDdw7N93eFEE1cky83PaQ;3
ON;Toronto;M6J 1G6;UjXAQonb3Yoes27vF4meRw;12
ON;Maple;L6A 4A1;NrC-6z7iY35MjhMw0R-eug;2
ON;Toronto;M4X 1L9;Q7zuWhtr_LY0hbAtZxFdBA;2
QC;Montréal;H2V 4E9;KrxYm1IcTdV6sVzZz5JprA;5
ON;Toronto;M5A 3X5;IP-q2lMq654sboZLwzYaig;5
NV;Las Vegas, NV;89146;oQraEYPdsFyjs-Q_Dmn4uw;0
QC;Montréal;H3N 1V5;x2IUrVflj3CTgge4WtdwyA;3
ON;Toronto;M1R 1V2;umUjoJiFSFVN8om8BRBqjg;2
AB;Calgary;T2S 1X2;LKswhc4AStuFDGYPpy3Jkg;0
ON;Toronto;M4M 1K3;2TOndsDLBJgAAfSbdxK2oQ;0
AB;Calgary;T2P 4H4;qKOgvRkltNu7UQ3P-bqfVw;1
OH;Kirtland;44094;rSAg87gLy4YPWMJ_zMBn-g;41
ON;Toronto;M4P 2C8;KtkfJnonB7yHvgN2kno7hw;2
OH;North Ridgeville;44035;dl5L2hXbhMgxg0HNPh5xrA;1
QC;Montréal;H2W 2R2;Aen0t2BYJDGH9cWEDzO-qg;2
ON;Whitby;L1N 1X2;QA_wWJNPSbZWAj-8oBhLYQ;1
ON;Toronto;M6H 3M1;1eir9zDBydjpeDGxEjG--A;1
AB;Calgary;T1Y 6B9;r49xdKw5MYGOFeQHULYfYQ;1
ON;Scarborough;M1P 2S8;ydqsVyGMN7N-E1aOA0wOnQ;12
ON;Etobicoke;M9C 2N2;PURgPku_Tv6hmAEI0z5X2Q;8
ON;Toronto;M5S 2R6;BTtw9tkW4fw41L4s_PasrA;16
AB;Calgary;T2E 8Z7;9c4098xAMe3pXd5rCqAUcA;2
ON;Toronto;M1P 5C8;EdG0l0bQ2VLm7c9iwRJ11A;1
QC;Laval;H7M 3Y8;lHdfE_CktUMW_UfxmcUb5Q;5
ON;Pickering;L1W 3A4;eTH0XyxvwXBHB2b5rwAapQ;1
ON;Markham;L3P 7N1;JvCtyx7Au_vMZmUngvh7Zg;1
ON;Toronto;M5T 2Z5;GP1IhfrT-aOuuV28dczpdA;10
ON;Toronto;M6P 4A9;_hlNVsSGc2R9wT_cNBbFoQ;4
ON;Toronto;M5J 2C4;1gBBumY1aO5x4ybRYWRacA;10
ON;Pickering;L1W 3L6;2EFm-v6Nf1R-hp-Sup1IlA;0
ON;Toronto;M4S 2B1;R3FZENdOY_TTKykKsJIuRA;48
ON;Mississauga;L5M 3S9;-LaZn_eBs-7Eu0Wag-ffVA;0
ON;Etobicoke;M9A 1A9;beDi5Kdme6Ef6k21eDZCZA;1
ON;Toronto;M5M 3Z4;d2DWYMXc5tA18pElXQOdvg;0
ON;Toronto;M5V 2V1;XDgip3YOFsPmCsxSiU9W8Q;3
ON;Toronto;M6H 4B8;AvHP9CoV6BaOzqT9ZKEHpA;1
AB;Calgary;T2G 0Z9;UB0izJT0vBmH-PaooCKxZw;1
ON;Brampton;L6Y 1N7;YT3ZhakB503mqe69OXsMwQ;0
QC;Lachine;H8S 2H4;xjU8vYVxatyAASNR4Ybifw;7
AB;Calgary;T3E 6K6;8AIX_S8mmO0xTfgTjMVZSg;15
AB;Calgary;T2C 4X6;l0xjmqtUFlMMppflhGXmyA;1
OH;Cuyahoga Falls;44224;Zo_nc-Guz8E9B6Q02I54mw;3
ON;Markham;L3R 9W4;lB1f-GL68CH_3opj2kZWBA;0
ON;Ajax;L1S 3T1;GNPCZBlfO3eY-iWPr1o9uQ;0
ON;Vaughan;L6A 4A1;CI2Cj0w2PsuLnnIBxMY4Hg;3
QC;Montréal;H2Z 1C3;5GxZUyQRuysMMchkSRQS4Q;16
ON;Toronto;M4P 1P8;hr9hEXhNNYI7UqPNU1Pt2g;1
PA;Mckeesport;15134;rb5bzOsRX7ABMf9y9bO4hw;0
QC;Verdun;H4G 1V1;yAuBlyZLcm_DOJjrvKoMbQ;2
ON;Newmarket;L3Y 5W2;2WkMosxPoFIQlOsJ4uNG-Q;0
AB;Calgary;T2S 0A5;gXUlEzcfWhqmKaT4NYKksQ;2
AB;Calgary;T2E 7S6;7JOot3-UvfStzzVCvzhfbw;1
QC;Montréal;H2L 2R9;bf4gJy7Pa6qhfNSUBcjojA;1
ON;Woodbridge;L4L 9R8;U9NToT0l6YQFBJzncOLGBg;6
ON;Toronto;M5X 1E3;Wb_DdycHZj6PPxUYv5NwKw;6
AB;Calgary;T3J 3H4;W7W70KJsuhJOJkZ4jq8pjA;0
ON;Toronto;M5B 1N8;X0rCJQeIOwphjaVGnQOq-Q;4
AB;Calgary;T2E 7A2;pdJg6p8lxBrP-s4HUqvNeg;0
QC;Montréal;H3H 2E5;8OGN0wMbFttBTXBkmmrbOg;0
QC;Saint-Jérôme;J7Z 5A1;slTQ6iUD_Wg4piK0R8m4kw;1
ON;Scarborough;M1P 3E7;F4rwjOXnB0UMlGI4fan-Jg;0
ON;Mississauga;L5T 2G1;qg39-g0jDWxZ0zHVxI3Z9g;1
ON;Toronto;M2K 0A6;Jks0sH5izY1dw1C_4RuxkQ;1
ON;Scarborough;M1P 2T7;eqDiZPq2ngI5QfsKKJYa8Q;0
ON;Toronto;M4S 1E8;lRq0S_zt2PcmOUwkBrQtQA;2
ON;Toronto;M4R 1A5;dHDly8l7xbbk6jRz-CYRZw;0
ON;Toronto;M8V 2Y6;jqsj8FQUa2w6G1XN4Gqrpg;3
ON;Toronto;M3N 2S5;gXxp80sFQP-X_5abqdGTBw;0
ON;North York;M2N 6K1;f5QPLYWcyYQiUxIZ9w8diQ;1
ON;Scarborough;M1B 5N5;9NFblRIxQFFmi7PB48nRvQ;2
AB;Calgary;T3E 0A7;x6hu-lTKx_8sp9ki-8JC6A;0
ON;Toronto;M5R 3G2;T5Y4Mo5fgmU77KrbdRffcw;24
